actor_id,actor_name
4343,Louis Calhern
4342,Leopoldine Konstantin
5042,Alex Minotis
5043,Eberhard Krumschmidt
5044,Fred Nurney
96142,Wally Brown
96143,Charles Mendl
96144,Ricardo Costa
98160,Fay Baker
153265,Bea Benaderet
19110,Virginia Gregg
13977,Charles D. Brown
1132409,Eddie Bruce
170604,Ben Erway
133230,Donald Kerr
157411,James Logan
1001011,John Vosper
395945,Alan Ward
34609,Paul Bryar
31263,George Lynn
1112944,Almeda Fowler
1262044,Leota Lorraine
1349731,Sandra Morgan
85738,Lillian West
120777,Richard Clarke
102327,Francis McDonald
1287870,Alfredo DeSa
1199836,Art Howard
2927,Gavin Gordon
103068,Harry Hayden
951571,Warren Jackson
1172830,Tina Menard
1432396,Howard M. Mitchell
30555,Antonio Moreno
117772,Garry Owen
148225,Dink Trout
130220,Lenore Ulric
91971,Friedrich von Ledebur
127628,Peter von Zerneck
35193,Michael Chekhov
10160,Rhonda Fleming
35194,John Emery
2698,Norman Lloyd
34287,Bill Goodwin
35847,Donald Curtis
35848,Art Baker
22093,Regis Toomey
35849,Wallace Ford
20141,Deborah Kerr
54681,Richard Denning
54682,Neva Patterson
46098,Cathleen Nesbitt
1215278,Robert Q. Lewis
54683,Charles Watts
5183,Brigitte Auber
5185,Jean Martinelli
5186,Georgette Anys
96140,William 'Wee Willie' Davis
553626,René Blancard
12147,Spencer Tracy
7639,Joan Bennett
9108,Don Taylor
11172,Taylor Holmes
30240,Frank Orth
160239,Nanette Fabray
589000,Jack Buchanan
12504,Robert Gist
100918,James Mitchell
30539,Don Beddoe
106102,Henry Corden
44998,Steve Forrest
25787,Ava Gardner
1445466,India Adams
34277,Thurston Hall
15973,Julie Newmar
19549,Greta Garbo
19550,Melvyn Douglas
116185,Ina Claire
2497,Sig Ruman
2494,Felix Bressart
19552,Rolfe Sedan
13361,Edwin Maxwell
19553,Richard Carle
120701,George Davis
1420615,Monya Andre
1062837,Symona Boniface
1471655,Emilie Cabanne
236567,Paul Ellis
1471656,Frank Fletcher
81941,Mary Forbes
34472,Jody Gilbert
13343,Lawrence Grant
1280469,Jennifer Gray
1471657,Ray Hendricks
97225,William Irving
123573,Hans Joby
128160,Armand Kaliz
2428,Ernst Lubitsch
102363,Peggy Moran
1471658,Lucille Pinson
1176507,Albert Pollet
3245,Frank Reicher
148402,Constantine Romanoff
1317199,Alexander Schoenberg
85486,Tamara Shayne
33705,Edwin Stanley
178336,Kay Stewart
30272,George Tobias
14035,Paul Weigel
1471660,Elizabeth Williams
956444,Marek Windheim
112972,Maurice Chevalier
3833,Van Doude
278685,Lise Bourdin
27896,Olga Valéry
37137,Jean Ozenne
38912,Moustache
10508,Louis Jourdan
20603,Hermione Gingold
151651,Jacques Bergerac
100781,Isabel Jeans
24826,John Abbott
7565,Corinne Marchand
34577,Pat Sheehan
19648,Marie-Hélène Arnaud
142385,Kay Kendall
89808,Sandra Dee
102661,Diane Clare
19611,Peter Myers
84406,Ambrosine Phillpotts
8727,Basil Rathbone
8726,Patric Knowles
8728,Eugene Pallette
2929,Una O'Connor
72060,Herbert Mundin
92907,Montagu Love
125844,Leonard Willey
82583,Robert Noble
33007,Robert Warwick
82488,Lester Matthews
98052,Harry Cording
1040010,Howard Hill
132536,Ivan F. Simpson
10922,Tyrone Power
30289,Linda Darnell
25173,Gale Sondergaard
89999,J. Edward Bromberg
30261,Janet Beecher
104806,George Regas
120705,Chris-Pin Martin
34117,Robert Lowery
106010,John Bleifer
1021756,Guy D'Ennery
34505,Stanley Andrews
127520,Ralph Byrd
1422155,Robert Cauterio
1623505,Bob Cautiero
1210383,Robert Conway
1623506,Andre Cuyas
1623507,George Ghermanoff
14666,Victor Kilian
30203,Fred Malatesta
1198882,Francisco Marán
1294709,Francisco Moreno
103051,Ted North
1420993,Hector V. Sarno
1096850,Charles Stevens
34334,Rafael Storm
131544,Lucio Villegas
144402,Harry Worth
33253,Frank Yaconelli
153437,Belle Mitchell
20124,Gene Tierney
13578,Dana Andrews
20125,Clifton Webb
20126,Kathleen Howard
83904,Cara Williams
99467,Dorothy Christy
117694,Jean Fenwick
1439100,Frances Gladwin
1129945,Beatrice Gray
102916,Yolanda Lacca
56528,Kay Linaker
1191208,Gloria Marlen
148861,Wally Albright
30117,Bobby Barber
1142516,William Graeff Jr.
1473006,Ben Watson
555887,Gary Breckner
233321,Harry Carter
1208020,James Conaty
90369,Lane Chandler
1432660,Harold Schlickenmayer
3262,James Flavin
124882,Ralph Dunn
141067,Forbes Murray
29130,Alexander Sascha
135827,Larry Steers
128437,Clyde Fillmore
229656,Lee Tung Foo
34084,William Forrest
121410,Frank LaRue
218828,Jane Nigh
88569,Edna Best
88570,Vanessa Brown
88460,Anna Lee
92908,Robert Coote
2769,Natalie Wood
130063,Victoria Horne
99217,Houseley Stevenson
120440,Helen Freeman
239022,Whitford Kane
1422446,Buster Slaven
149081,Heather Wilde
29522,Ronald Colman
2021,Jane Wyatt
19221,Margo
10024,Sam Jaffe
30185,Helen Broderick
40174,Lucille Ball
2491,Carole Lombard
2492,Jack Benny
2493,Robert Stack
2495,Lionel Atwill
2496,Stanley Ridges
2501,Tom Dugan
1510,Henry Victor
2503,Maude Eburne
32428,William Powell
98574,Gail Patrick
80238,Jean Dixon
8240,Alan Mowbray
39801,Mischa Auer
125842,Pat Flaherty
125843,Robert Light
18735,Rock Hudson
2749,James Dean
14701,Carroll Baker
18736,Jane Withers
18737,Mercedes McCambridge
2770,Sal Mineo
8229,Rod Taylor
12313,Earl Holliman
12357,Robert Nichols
96284,Alexander Scourby
78851,Carolyn Craig
179130,Monte Hale
4080,Sheb Wooley
233129,Mary Ann Edwards
94893,Victor Millan
115077,Mickey Simpson
165666,Pilar Del Rey
86353,Maurice Jara
132533,Noreen Nash
121056,Ray Whitley
86371,Napoleon Whiting
1269633,Fran Bennett
1184064,Elsa Aguirre
1216876,Barbara Barrie
2669,Raymond Massey
2751,Richard Davalos
2752,Jo Van Fleet
2753,Burl Ives
2756,Harold Gordon
2757,Nick Dennis
2758,Timothy Carey
1406724,Abdullah Abbas
30610,Barbara Baxley
1221260,Joe Brooks
120215,Jack Carr
166335,Roger Creed
930167,Joe Dougherty
1389140,Robert Gardett
103909,Effie Laird
1277557,Billy Mahan
954129,Rose Plumer
1511232,Chalky Williams
95598,Lonny Chapman
43826,Edward Clark
1170486,Cliff Fields
1234573,Gail Kobe
39925,Ken Miller
108273,Patricia Prest
1299741,Mickey Roth
10542,Richard Garrick
88680,John Halloran
138092,Charles Anthony Hughes
1432701,Hal Taggart
98452,Jonathan Haze
1080053,Ramsay Hill
89938,Earle Hodgins
1234847,Edward McNally
1214919,Gil Perkins
94337,William 'Bill' Phillips
161702,Julian Rivero
87369,Mario Siletti
572525,Sailor Vincent
120178,Max Wagner
1289627,Sid Troy
1600506,Tex Holden
13577,Myrna Loy
41516,Maureen O'Sullivan
32430,Nat Pendleton
32431,Minna Gombell
14975,Porter Hall
32433,Henry Wadsworth
32434,William Henry
32435,Harold Huber
32437,Edward Brophy
77115,Edward Ellis
32438,Cyril Thornton
1422109,Polly Bailey
1420490,William Augustin
113516,Arthur Belasco
1046955,Jack Cheatham
975306,Edward Hearn
119546,Henry Otho
115995,Brooks Benedict
120746,Dick Gordon
1323050,Tui Bow
248225,Raymond Brown
1400125,Ruth Channing
1006802,Clay Clement
1195240,Nick Copeland
81292,Thomas E. Jackson
153277,Phil Tead
133460,George Templeton
1050210,Christian J. Frank
951965,Lee Shumway
89662,Sherry Hall
945073,John Irwin
148429,Sydney Jarvis
1157302,John Larkin
100245,Walter Long
120200,Bob Reeves
29987,Bert Roach
946773,Gertrude Short
1420541,Pietro Sosso
144127,Ben Taggart
955691,Harry Tenbrook
1271024,Huey White
120544,Charles Williams
30234,Gene Lockhart
30242,Alma Kruger
30237,Clarence Kolb
30239,Abner Biberman
30241,Helen Mack
34419,Ernest Truex
30238,Frank Jenks
30243,Pat West
120818,Wade Boteler
948509,Harry C. Bradley
2772,Ann Doran
88652,Earl Dwire
121098,Jack Gardner
1097503,Eddie Hart
85900,Marion Martin
100945,James Millican
145828,Gene Morgan
30219,Delmar Watson
14261,David Niven
29518,Cantinflas
10027,Finlay Currie
6599,Robert Morley
29520,Robert Newton
29273,Gilbert Roland
4347,Frank Sinatra
8516,John Carradine
29521,Tim McCoy
12726,Trevor Howard
29523,Martine Carol
99461,Cedric Hardwicke
12718,Noël Coward
69958,Fernandel
1093250,José Greco
11169,Charles Coburn
105636,Red Skelton
14966,Andy Devine
99749,Edmund Lowe
30495,Victor McLaglen
11859,John Mills
1225821,Edward R. Murrow
111664,Ronald Squire
50998,Basil Sydney
1538212,Luis Miguel Dominguín
155252,Robert Cabal
14028,Jack Oakie
1221907,Beatrice Lillie
1473409,A.E. Matthews
52220,Walter Fitzgerald
104302,Ronald Adam
1447025,Frank Royde
1009324,Jesse Adams
185001,Ray Armstrong
1671997,Rama Bai
121208,Leah Baird
1159355,Eugene Beday
1487467,Helena Benda
106571,Audrey Betz
1623341,George Blagoi
1204286,Eumenio Blanco
1673513,Nina Borget
153260,Hazel Boyne
1421080,George Bruggeman
1325395,Bob Burrows
178888,Paul Busch
1559270,Gordon Carveth
120217,Jack Chefe
1178611,Sing Chen
1600501,Dick Cherney
1624551,Bud Cokes
1672199,Louise Colombet
161764,Bill Couch
1662018,Paul Cristo
1467074,Roy Damron
1658841,Eddie Das
120738,John Davidson
64860,Jack Davies
34443,Jack Davis
1198584,Anna De Linsky
1209184,Gloria Dea
1262288,John Deauville
1422434,Harry Denny
1429399,Dan Dowling
1676504,Harry Duff
1421810,Charles Dunbar
1518743,Renald Dupont
151630,Larry Duran
89522,Minta Durfee
1550942,Jack Ellis
1468354,Richard Elmore
1422177,Frank Erickson
337275,Bob Evans
1525716,Harry Evans
997985,Art Felix
1176933,Grace Field
988134,Sam Finn
1186930,Frances Fong
43857,Helen Foster
30956,Jesús Franco
152706,Ben Frommer
1471681,Curt Furburg
1315621,Joe Garcio
1422179,Joe Gilbert
1281295,Mary Ellen Gleason
1422180,June Glory
1683451,Albert Godderis
1031916,Carmelita González
131057,Bernie Gozier
78744,Donald Gray
1181275,Kit Guard
1506410,Paul Gustine
170562,Herman Hack
1276748,Chick Hannan
1617619,Silver Harr
1191019,Clarence Hennecke
1507184,Lars Hensen
1374381,George Hickman
25579,Chuck Hicks
1420348,Hans Hopf
1581072,Jimmie Horan
545513,Yoneo Iguchi
154432,Allen Jaffe
1422183,Dolly Jarvis
1471682,Michael Jeffers
1183967,Leroy Johnson
1624660,Harvey Karels
1271657,Willie Keeler
1317628,Jack Kenny
117035,Al Kikume
128179,Max Kleven
119486,Paul Kruger
1145704,Ann Kunde
1147313,Jeanne Lafayette
1600059,Richard LaMarr
230884,Alfredo Landa
1546041,Jack Lee
153573,Virginia Ann Lee
1271642,Harry Leroy
1144394,Shirley Lew
1319966,Tien-Lang Li
1443706,Baron James Lichter
1536284,Marco López
1238648,Casey MacGregor
952815,Joseph Marievsky
1465347,Johnny Marlin
1421032,Marie Melesh
30898,Gordon Mitchell
1371322,King Mojave
18585,Joe Molina
1422112,Ernesto Molinari
1064925,Charles Morton
1550447,Sol Murgi
135134, Frank Nagai
148853,George Nardelli
122058,Faye Michael Nuell
1072934,Daniel Nunez
1466161,Kent Odell
1060036,Yasuzô Ogawa
1231235,Victor Paul
1569740,Charles Pendelton
1359743,Elsa Peterson
1193340,Joe Ploski
1468553,Byron Poindexter
1420892,Lucille Porcett
1728594,Don Pulford
1242437,Bill Raisch
1400041,Max Reid
1511945,Waclaw Rekwart
1671472,Peggy Remington
1220332,David Richardson
1244482,Buddy Roosevelt
1538074,George Ross
198065,Joe E. Ross
1112109,Tony Roux
120214,Dick Ryan
1578504,Danny Sands
1180927,Sam Savitsky
1472990,Charles Schaeffer
1574696,Fred Scheiwiller
589228,Eddie Searles
1662013,Bernard Sell
1549831,Sammy Shack
1679263,June Smaney
1595381,Mabel Smaney
1432661,J. Lewis Smith
1536134,Charles Soldani
1469580,Stephen Soldi
1471372,Kalu K. Sonkur
1597814,Hayward Soo Hoo
557533,Walter Soo Hoo
30515,Ray Spiker
1170325,Robert St. Angelo
1488718,John Starck
122067,Norman Stevans
1120620,Jack Stoney
1729246,Ramón Sánchez
1468449,Lillian Ten Eyck
1422281,Jack Tornek
107540,Michael Trubshawe
1467881,Tony Urchel
100798,Sally Yarnell
1074154,William Yokota
29309,Patrick Cargill
1069916,Richard Aherne
1559631,John Benson
1601650,Albert Cavens
1415345,Fred Cavens
1601648,Cecil Combs
105389,Ashley Cowan
1467013,Roy Darmour
120718,Leslie Denison
1159361,Carli Elinor
1420897,Raoul Freeman
153688,Arthur Gould-Porter
129428,Cameron Hall
114835,Roddy Hughes
1613413,Joanna Marie Jones
153661,Weaver Levy
997465,Fateh Lohani
89263,Joan Lora
141129,Manuel López
33776,Jack Mulhall
1061730,Satini Pualoa
115608,Bill Shine
1264978,Cap Somers
88614,Carol White
1601649,Bob Whitney
1624216,Al Bain
1543059,Noble Chissell
95014,Philip Ahn
10344,Richard Loo
1208018,Chet Brandenburg
1128247,Martin Cichy
1042265,Campbell Cotts
1151549,Felix Felton
127024,Frederick Leister
106152,Norman Macowan
1506440,Russell Meeker
1019293,Al Haskell
151463,Charles Horvath
108236,Boyd 'Red' Morgan
33033,Walter Kingsford
16103,Keye Luke
32573,Robert Robinson
1543341,Phil Schumacher
34448,Dick Wessel
1647153,Zamba The Lion
1859762,Winona Smith
17753,Lionel Barrymore
7666,Henry Travers
17755,Beulah Bondi
77081,Gloria Grahame
78902,Frank Albertson
17754,Todd Karns
17756,Samuel S. Hinds
1033185,Virginia Patton
106584,Mary Treen
85957,Sarah Edwards
150633,Lillian Randolph
113726,Argentina Brunetti
117856,Robert J. Anderson
1033350,Ronnie Ralph
1033287,Jean Gale
1033351,Jeanine Ann Roose
34181,Danny Mummert
41750,Sheldon Leonard
34168,Frank Hagney
34423,Ray Walker
29579,Charles Lane
120708,Edward Keane
1055407,Carol Coombs
1033293,Karolyn Grimes
30223,Larry Simms
117674,Jimmy Hawkins
1422125,Jean Acker
34098,Ernie Adams
1216586,Jack Bailey
139183,Joseph E. Bernard
120785,Al Bridge
1411487,Buz Buckley
82614,Marian Carr
126898,Michael Chapin
32193,Tom Chatterton
118319,Harry Cheshire
1468743,Jimmy the Crow
1199590,Lew Davis
1010448,Helen Dickson
30217,Dick Elliott
83623,Tom Fadden
135356,Frank Fenton
133100,Eddie Fetherston
120736,Sam Flint
99497,Lee Frederick
19218,Joseph Granby
1000083,Herbert Heywood
124554,Harry Holman
1422459,Bert Howard
96060,Eddie Kane
137209,Carl Kent
235367,Harold Landon
114330,Meade 'Lux' Lewis
153295,Jack Lomas
9091,J. Farrell MacDonald
121327,Wilbur Mack
587830,Bob O'Connor
114401,Netta Packer
1040564,Franklin Parker
131229,Mark Roberts
113491,Cy Schindell
107678,Almira Sessions
1166723,Cedric Stevens
126836,Charles Sullivan
1706855,Carl 'Alfalfa' Switzer
30210,Jean Arthur
30211,Edward Arnold
30002,Guy Kibbee
1686569,Colin James Mackey
30212,Harry Carey
30215,Grant Mitchell
30216,Pierre Watkin
119898,Astrid Allwyn
30214,Ruth Donnelly
21510,William Demarest
8519,Russell Simpson
4304,John Russell
81282,Frances Gifford
30218,Billy Watson
30221,Harry Watson
30222,Garry Watson
12286,H.V. Kaltenborn
589728,Erville Alderson
120810,Maurice Cass
1091997,Edwin August
148542,Stanley Mack
30195,Chester Conklin
103501,Robert Emmett Keane
105455,Matt McHugh
1422857,Kathryn Bates
1018011,Frank Austin
1273898,William Arnold
1342200,Tommy Baker
22091,Robert Sterling
33178,George Chandler
955809,Fred 'Snowflake' Toones
2672,Jack Carson
99369,Tommy Bupp
121240,Lynton Brent
1469599,Ed Brewer
34238,Harlan Briggs
74877,Frederick Burton
1176930,Georgia Caine
1451973,Ken Carpenter
121291,Burr Caruth
141029,Allan Cavan
1075172,Davison Clark
1422169,Shirley Coates
121225,Hal Cooke
141304,Anne Cornwall
194173,George Cooper
1286627,Georgie Cooper
1170908,Jack Cooper
122979,Vernon Dent
1072363,Beatrice Curtis
1468220,Dulcie Day
1469600,Wally Dean
96722,Byron Foulger
34213,Helen Jerome Eddy
103108,Douglas Evans
81974,Joe Devlin
1186769,Clyde Dilson
1329836,Neal Dodd
34508,Edward Earle
1469601,Mabel Forrest
1250237,Gladys Gale
2934,Mary Gordon
96719,Lorna Gray
89012,John Ince
83993,Frank Jaquet
1173173,Philo McCullough
1382691,Wright Kramer
1445914,Fred Hoose
1188829,Richard Kipling
1469602,Roger Haliday
1469603,Wilfred Hari
1145556,Philip Hurlic
121247,Lloyd Ingraham
1219861,Dick Jensen
1367614,John Lester Johnson
84640,Joe King
103500,Evalyn Knapp
34420,Bobby Larson
1420551,Billy Lechner
1469606,Jackie Lowe
1431745,P.H. Levy
29953,Vera Lewis
1422186,Jack Lindquist
83397,George Lloyd
34333,Arthur Loft
1420479,Jack Low
1422279,Jimmie Lucas
121060,Mary MacLaren
1109646,Ralph McCullough
97223,George McKay
124634,Lafe McKee
30201,Wilfred Lucas
121288,Sammy McKim
1422863,James McNamara
103753,William Newell
34208,Robert Middlemass
1067843,Charles R. Moore
1412667,Robert Morgan
1435567,Ray Nichols
1416869,Alex Novinsky
1274075,Frank Otto
173693,Tom Quinn
1468089,Ed Randolph
954389,Charles Regan
540363,Wyndham Standing
171030,Jack Richardson
34270,Walter Soderling
1420542,Harry Stafford
1290486,Victor Travers
29961,Carl Stockdale
1142897,Robert Walker
89013,Henry Roquemore
29643,Craig Stevens
120816,Paul Stanton
231256,Johnny Russell
1014032,Frank M. Thomas
40212,Dave Willock
89016,Lloyd Whitlock
96724,John Tyrrell
14421,Frederick Vroom
1130370,Arthur Thalasso
1420880,Edward Thomas
139182,Laura Treadwell
120765,Layne Tom Jr.
1469616,Myonne Walsh
121255,Max Waizmann
89000,John Ward
1468448,Jane Loofbourrow
1271051,Emma Tansey
1467394,Bess Wade
1269827,Florence Wix
1423377,Eleanor Wood
1031424,Gus Glassmire
981096,William Worthington
1458223,Count Stefenelli
1459314,David Wade
2436,Charles Ruggles
13820,Barry Fitzgerald
13816,May Robson
13821,Fritz Feld
13823,George Irving
13824,Tala Birell
161191,Virginia Walker
13825,John Kelly
1263061,William Benedict
1278337,Judith Ford
34294,Edward Gargan
104714,Paul Guilfoyle
128944,Karl 'Karchy' Kosiczky
1278338,Nissa the Leopard
77158,Irene Dunne
30512,Edgar Buchanan
975753,Eva Lee Kuney
1406843,Jane Biffle
8828,Lillian Gish
121001,Lars Hanson
8830,Henry B. Walthall
29978,Karl Dane
996887,William H. Tooker
106092,Marcelle Corday
14974,Barbara Stanwyck
124851,Michael O'Shea
34509,Iris Adrian
89813,Charles Dingle
14658,Frank Conroy
120783,Victoria Faust
95295,Gloria Dickson
106553,Stephanie Bachelor
1052815,Eddie Gordon
96300,Janis Carter
120554,Lou Lubin
1238725,Pinky Lee
95117,Frances Dee
19021,Kay Johnson
86349,Reginald Sheffield
179577,Desmond Roberts
29603,Tempe Pigott
1177921,Adrian Rosley
13352,Paul Muni
89091,Onslow Stevens
32218,George Cleveland
31702,Hardie Albright
80567,Freddie Bartholomew
14515,Dolores Costello
81934,Henry Stephenson
17660,Constance Collier
103622,Jackie Searl
13965,Jessie Ralph
83477,Virginia Field
2933,Reginald Barlow
29817,Lionel Belmore
95757,Gilbert Emery
1210694,Fred Walton
120769,Elsa Buchanan
95294,The 'Dead End' Kids
80994,Ann Sheridan
95296,Billy Halop
89990,Bobby Jordan
89989,Leo Gorcey
33024,Huntz Hall
89750,Gabriel Dell
95298,Bernard Punsly
95299,Robert Gleckler
2673,John Ridgely
95729,William B. Davidson
102721,Ronald Sinclair
1385803,Frank Riggi
21878,Doris Lloyd
136895,Clem Bevans
213830,Sam McDaniel
34036,Robert Strange
89728,Cliff Clark
126549,Sam Hayes
1029864,Jack Austin
199891,Richard Bond
1090887,Edwin Brian
2762,Mushy Callahan
1030251,Nat Carr
1271053,Hal Craig
562908,Joe Cunningham
1422173,Mike Donovan
43845,John Harron
9094,Arthur Housman
1163193,Reid Kilpatrick
1422893,Al Lloyd
133277,Frank Mayo
1173157,Larry McGrath
1270997,Frank Meredith
1008912,Jimmy O'Gatty
1045090,Bob Perry
8782,Charles Randolph
119548,John J. Richardson
1397273,Dave Roberts
1437095,Sally Sage
1198701,Cliff Saum
87826,Janet Shaw
139179,John Sheehan
115329,Elliott Sullivan
1465452,Dorothy Varden
96061,Tom Wilson
70668,Danny Kaye
37884,Walter Slezak
2926,Elsa Lanchester
82835,Rhys Williams
4165,John Wayne
80469,Gail Russell
3244,Bruce Cabot
14871,Irene Rich
88678,Lee Dixon
88679,Stephen Grant
14978,Tom Powers
88681,Joan Barton
88682,Craig Woods
88683,Marshall Reed
120520,Kenne Duncan
30299,Hank Worden
3609,Robert Donat
3610,Madeleine Carroll
3611,Lucie Mannheim
3612,Godfrey Tearle
3672,Peggy Ashcroft
3673,John Laurie
3674,Helen Haye
3675,Frank Cellier
3676,Wylie Watson
553488,Gus McNaughton
27946,Jerry Verno
3677,Peggy Simpson
1530685,Pat Hagate
3678,Elizabeth Inglis
3679,Frederick Piper
3680,Hilda Trevelyan
93623,Richard Benedict
34421,George Tyne
14502,John Ireland
50573,Herbert Rudley
104996,James Cardwell
10162,Steve Brodie
104711,Matt Willis
1122269,Chris Drake
135842,Alvin Hammer
117415,Victor Cutler
116662,Jay Norris
78305,John Kellogg
11165,Jane Russell
89018,Jack Buetel
89019,Mimi Aguglia
3341,Joe Sawyer
1090630,Gene Rizzi
97912,Duane Jones
97913,Judith O'Dea
97914,Karl Hardman
97915,Marilyn Eastman
97916,Keith Wayne
97917,Judith Ridley
97918,Kyra Schon
97919,Charles Craig
97920,S. William Hinzman
97921,Bill 'Chilly Billy' Cardille
64833,Russell Streiner
64831,John A. Russo
6610,Walter Gotell
6611,Peter Swanwick
6612,Richard Marner
39554,Jennifer Jones
19534,Gina Lollobrigida
89208,Edward Underdown
89209,Ivor Barnard
9874,Bernard Lee
997060,Mario Perrone
99790,Giulio Donnini
42411,Juan de Landa
5404,Aldo Silvani
1292810,Dave Crowley
1082547,Julie Gibson
3639,Madeleine Sherwood
3641,Vaughn Taylor
3640,Larry Gates
3752,Zelda Cleaver
195830,Brian Corcoran
274868,Robert 'Rusty' Stevens
193032,Hugh Corcoran
37446,Van Johnson
12308,Walter Pidgeon
40620,Kurt Kasznar
97279,George Dolenz
153493,Sandy Descher
15942,Celia Lovsky
